Dates,US Staples,EU Healthcare,Japan,Brazil,Nasdaq,US 2y,US 15y,Germany 10y,UK 15y,US HY,Oil,Ind Metals,Agri,Gold,Silver,EURUSD,USDJPY,CHFJPY,EURBRL,GBPMXN
28/10/21,71.32,103.88,68.5,30.09,384.22,85.84,147.24,145.085,74.015,87.16,57.4,16.41,5.7063,168.08,22.27,1.1681,113.58,124.557,6.5964,28.1044
29/10/21,71.25,103.96,68.4,29.32,386.11,85.85,147.69,144.84,73.47,86.93,57.15,16.215,5.7138,166.65,22.09,1.1558,113.95,124.438,6.5162,28.139
01/11/21,71.36,105.28,69.43,29.79,387.43,85.8,146.44,144.785,73.08,86.56,57.53,16.3,5.825,167.52,22.23,1.1606,114,125.382,6.5963,28.4867
02/11/21,71.84,106.64,69.35,29.25,389.05,85.89,147.09,145.11,72.755,86.77,57.53,16.185,5.8075,167.16,21.8,1.1579,113.96,124.604,6.5963,28.2923
03/11/21,72.51,107.1,69.77,30.04,393.18,85.87,145.57,145.295,72.285,86.94,55.34,16.015,5.765,165.77,21.81,1.1612,114.01,125.024,6.4489,28.1082
04/11/21,72.58,107.74,70.27,29.27,398.22,85.95,147.1,145.655,73.08,87.17,54.92,15.69,5.7075,167.65,22,1.1554,113.76,124.651,6.4742,27.7414
05/11/21,73,105.9,70.36,29.95,398.6,85.99,149.3,146.47,75.05,87.5,56.55,15.7875,5.6762,169.84,22.35,1.1567,113.41,124.265,6.4107,27.4498
08/11/21,72.42,106.2,70.21,29.92,398.06,85.89,149.02,146.06,75.195,87.39,57.09,15.98,5.635,170.45,22.65,1.1587,113.23,123.953,6.4227,27.5918
09/11/21,72.67,106.2,69.77,30.41,395.32,85.94,150.96,146.92,76.285,87.46,57.97,15.8375,5.6238,171.29,22.53,1.1593,112.87,123.872,6.3606,27.5492
10/11/21,72.89,106.7,68.68,30.43,389.51,85.77,148.2,146.39,74.29,86.97,56.32,15.935,5.745,173.15,22.87,1.1479,113.91,124.068,6.3098,27.6655
11/11/21,72.84,106.74,69.08,31.46,390.59,85.71,147.98,146.18,74.195,86.82,56.22,16.135,5.7938,174.12,23.35,1.1451,114.06,123.845,6.1874,27.596
12/11/21,72.84,106.28,70.08,30.86,394.7,85.78,147.33,146.45,74.055,86.85,55.98,16.2675,5.86,174.45,23.42,1.1445,113.89,123.607,6.245,27.5173
15/11/21,73.19,106.48,70.02,30.86,394.61,85.77,145.48,146.23,73.565,86.75,56.07,16.085,5.9037,174.18,23.24,1.1368,114.12,123.361,6.245,27.6723
16/11/21,72.73,106.08,69.88,30.13,397.42,85.77,145.11,146.245,73.285,86.79,56.2,15.81,5.9,172.92,22.96,1.132,114.82,123.438,6.2191,27.8805
17/11/21,72.57,106.48,69.59,29.71,397.63,85.8,146.26,146.265,73.135,86.7,55,15.76,6.0213,174.5,23.17,1.1319,114.08,122.885,6.2544,27.8554
18/11/21,72.31,105.76,69.77,29.15,401.75,85.79,146.81,146.725,73.9,86.63,55.55,15.75,5.9563,173.94,22.96,1.1371,114.26,123.421,6.3299,28.0351
19/11/21,72.05,106.36,69.91,29.17,403.99,85.77,148.36,147.365,74.785,86.56,53.78,16.1675,5.95,172.61,22.75,1.129,113.99,122.84,6.3335,28.0394
22/11/21,72.62,105.6,69.55,29.16,399.3,85.67,146.62,146.85,73.98,86.23,54.45,16.365,5.9638,168.74,22.34,1.1237,114.88,123.174,6.2901,28.137
23/11/21,73.1,103.58,69.63,29.53,397.48,85.67,144.5,146.21,73.96,86.11,56.2,16.3125,6.0038,167.28,21.92,1.1248,115.14,123.368,6.2905,28.3974
24/11/21,72.88,103.68,68.78,29.82,398.76,85.65,146.82,146.03,73.775,86.09,55.88,16.5475,6.0375,167.12,21.79,1.1199,115.43,123.558,6.2765,28.5569
25/11/21,72.88,104,68.78,29.82,398.76,85.65,146.82,146.265,74.41,86.09,55.88,16.45,5.9925,167.12,21.79,1.1209,115.36,123.271,6.2355,28.735
26/11/21,71.96,102.62,66.96,29.38,391.2,85.82,150.53,147.255,76.48,85.47,49.63,15.86,5.8838,166.85,21.37,1.1317,113.38,122.866,6.3447,29.2472
29/11/21,72.14,102.66,67.15,29.34,399.69,85.86,149.32,147.1,76.285,86,50.17,15.9975,5.85,166.62,21.16,1.1291,113.53,122.987,6.326,28.8557
30/11/21,70.29,101.94,66.33,28.99,393.82,85.79,151.59,147.49,77.58,85.64,47.91,15.87,5.7013,165.5,21.06,1.1338,113.17,123.173,6.377,28.5276
01/12/21,69.95,102.88,65.98,28.52,387.12,85.75,152.34,147.285,76.83,85.37,47.04,15.94,5.7313,166.16,20.57,1.132,112.78,122.564,6.4254,28.5655
02/12/21,70.69,101.52,66.97,29.72,389.91,85.64,152.53,147.735,77.13,86,48.29,15.835,5.7913,165.24,20.69,1.1301,113.11,122.932,6.3723,28.2947
03/12/21,71.57,101.1,67.36,29.77,383.13,85.69,154.35,147.82,77.575,86,48,15.83,5.8613,166.63,20.85,1.1315,112.8,122.932,6.3929,28.1482
06/12/21,72.83,101.84,67.4,30.2,386.2,85.62,152.23,147.785,78.13,86.38,50.51,15.76,5.87,166.22,20.71,1.1285,113.48,122.611,6.4148,28.1537
07/12/21,72.99,103.58,68.97,30.72,397.83,85.51,151,147.825,78.74,86.84,51.59,16.0075,5.8588,166.81,20.81,1.1267,113.6,122.764,6.3214,27.8525
08/12/21,72.76,103.68,68.89,31.29,399.61,85.54,148.39,146.93,78.405,86.82,52.42,16.1775,5.8625,166.9,20.76,1.1343,113.67,123.488,6.2764,27.6473
09/12/21,72.96,104.16,68.33,30.47,393.73,85.51,149.22,147.265,77.68,86.43,51.02,15.9975,5.81,165.88,20.3,1.1293,113.49,122.859,6.3032,27.7174
10/12/21,74.19,104.38,68.43,30.68,398.01,85.55,148.86,147.235,77.82,86.63,52.03,15.9675,5.8113,166.58,20.5,1.1313,113.44,123.141,6.3486,27.7177
13/12/21,75.16,104.48,66.89,28.4,392.26,85.6,151.06,147.61,78.005,86.63,51.44,15.99,5.8025,167,20.61,1.1284,113.54,123.084,6.4049,27.7801
14/12/21,75.21,102.98,66.81,28.14,388.2,85.55,150.7,147.36,77.29,86.48,50.92,15.915,5.8075,165.44,20.31,1.1259,113.7,123.07,6.404,28.104
15/12/21,75.97,104.28,67.96,28.23,397.05,85.58,149.25,147.32,76.94,86.81,51.62,15.625,5.7175,166.15,20.41,1.1289,114.04,123.337,6.4174,27.8701
16/12/21,76.51,106.04,68.04,28.62,386.84,85.63,149.14,147.02,76.515,86.45,51.87,16.16,5.82,168.16,20.79,1.133,113.67,123.652,6.445,27.7313
17/12/21,75.2,105.92,67.21,28.29,384.91,85.59,150.83,147.39,76.145,86.37,50.78,16.19,5.8513,167.8,20.68,1.124,113.63,122.989,6.3894,27.5924
20/12/21,74.71,103.92,66.64,27.49,380.69,85.61,149.7,147.17,75.96,86.22,49.9,16.045,5.7563,167.09,20.57,1.1279,113.61,123.346,6.4711,27.4503
21/12/21,74.61,104.98,67.03,27.52,389.21,85.56,149.13,146.405,74.325,86.68,51.57,16.34,5.8538,167.02,20.77,1.1285,114.1,123.515,6.4823,27.5901
22/12/21,75.08,106.14,67.14,27.9,393.95,85.55,149.82,146.34,74.205,86.91,52.48,16.66,5.9388,168.59,21.1,1.1326,114.1,124.074,6.418,27.6728
23/12/21,75.25,106.34,67.4,27.75,396.92,85.54,148.52,145.785,73.745,87.16,53.13,16.7225,5.9588,168.97,21.16,1.1327,114.39,124.563,6.4353,27.6842
24/12/21,75.25,106.34,67.4,27.75,396.92,85.54,148.52,145.785,74.05,87.16,53.13,16.71,5.985,168.97,21.16,1.1319,114.38,124.449,6.4215,27.6098
27/12/21,76.05,107.26,67.34,28.13,403.48,85.51,148.88,145.795,74.05,87.25,54.52,16.71,5.985,169.37,21.33,1.1328,114.87,125.191,6.379,27.8151
28/12/21,76.48,108.06,67.42,27.93,401.61,85.51,148.29,145.735,74.05,87.21,54.67,16.71,5.985,168.64,21.27,1.131,114.82,125.148,6.365,27.7384
29/12/21,76.83,107.46,67.1,27.4,401.55,85.5,146.67,145.055,72.455,87.07,55.08,16.7075,6.005,168.59,21.11,1.1349,114.95,125.715,6.4619,27.7557
30/12/21,76.59,108.14,66.91,27.96,400.35,85.55,147.9,145.315,73.21,87.03,55.1,16.7875,5.9363,169.8,21.34,1.1325,115.08,125.941,6.3052,27.6314
31/12/21,77.11,108.14,66.96,28.07,397.85,85.54,148.19,145.315,74,87.01,54.36,16.83,5.915,170.96,21.51,1.137,115.08,126.125,6.3394,27.7402
03/01/22,77.1,107.28,67.03,27.36,401.68,85.44,144.3,144.325,74,86.97,54.83,16.83,5.915,168.33,21.18,1.1297,115.32,125.484,6.4106,27.6591
04/01/22,77.62,105.8,67.91,27.24,396.47,85.49,143.7,144.41,71.975,86.75,55.59,16.96,5.9988,169.57,21.32,1.1287,116.16,126.758,6.4141,27.7582
05/01/22,77.55,105.6,67.6,26.52,384.29,85.38,142.92,144.305,72.19,86.08,55.43,17.0475,6.0238,169.06,21,1.1314,116.11,126.611,6.465,27.8867
06/01/22,77.34,104.34,67.1,26.77,384.02,85.31,143.29,144.155,71.21,86.09,56.89,16.8375,5.9563,166.99,20.51,1.1297,115.83,125.764,6.4202,27.7482
07/01/22,77.42,104,66.67,27.27,379.86,85.29,142.26,143.85,70.77,85.87,56.67,16.9275,6.0225,167.75,20.62,1.136,115.56,125.783,6.4023,27.7236
10/01/22,76.81,102.32,66.51,26.99,380.11,85.24,142.61,143.81,70.55,85.94,56.16,16.895,5.9763,168.26,20.76,1.1326,115.2,124.243,6.4224,27.6561
11/01/22,76.72,103.46,67.03,27.99,385.82,85.27,143.56,143.835,71.305,86.34,58.16,17.2175,6.0213,170.29,21.05,1.1367,115.3,124.854,6.3347,27.7926
12/01/22,76.75,102.8,67.99,28.85,387.35,85.24,143.01,144.1,71.5,86.48,58.91,17.5525,6.0138,170.74,21.45,1.1442,114.64,125.391,6.3207,27.8911
13/01/22,76.89,101.8,67.31,28.79,377.66,85.28,144.28,144.455,71.89,86.17,58.27,17.44,5.9488,170.16,21.33,1.1455,114.2,125.322,6.3329,27.878
14/01/22,77.03,101.44,67.23,29.11,380.01,85.17,142.1,144.06,71.43,86.09,59.97,17.2675,5.9488,169.67,21.2,1.1411,114.19,124.94,6.3114,27.7845
17/01/22,77.03,102.74,67.23,29.11,380.01,85.17,142.1,143.825,70.77,86.09,59.97,17.3025,5.9675,169.67,21.2,1.1408,114.63,125.4,6.3004,27.7062
18/01/22,75.92,101.74,66.17,28.89,370.55,85.04,140.1,143.725,70.28,85.67,60.97,17.355,5.9613,169.39,21.69,1.1325,114.61,124.915,6.3016,27.742
19/01/22,76.4,102.02,65.35,29.89,366.48,85.08,141.07,143.67,69.69,85.59,61.05,17.66,6.0912,172.08,22.37,1.1343,114.33,124.804,6.1792,27.9106
20/01/22,75.9,102.62,65.06,30.13,361.72,85.06,141.94,143.805,70.05,85.43,60.66,18,6.1725,171.65,22.62,1.1312,114.11,124.423,6.1459,27.9317
21/01/22,75.96,101.06,64.81,29.92,351.69,85.13,143.63,144.235,70.735,85.44,60.78,18.005,6.1375,171.09,22.38,1.1344,113.68,124.687,6.1831,27.7483
24/01/22,75.71,96.8,64.53,29.51,353.3,85.18,142.45,144.665,71.47,85.35,60.11,17.44,6.095,172.03,22.11,1.1326,113.95,124.701,6.2181,27.7515
25/01/22,74.87,97.63,64.3,30.39,345.11,85.14,142.22,144.42,71.045,85.1,60.97,17.56,6.1762,172.58,22.02,1.1301,113.88,124,6.1514,27.8378
26/01/22,74.3,98.56,63.41,30.75,344.57,84.99,140.5,144.295,70.23,84.81,61.68,17.7175,6.155,169.79,21.72,1.124,114.64,124.101,6.1171,27.9325
27/01/22,74.8,100.58,62.51,31.2,341.1,84.92,143.08,144.175,69.95,84.44,61.86,17.6625,6.1938,167.6,21.02,1.1145,115.37,123.939,6.0291,27.7797
28/01/22,75.68,100.34,62.75,31.15,351.8,84.95,143.13,144.03,69.81,84.68,61.97,17.465,6.2475,167.1,20.71,1.1151,115.26,123.761,6.0007,27.8698
31/01/22,75.97,100.6,64.08,31.62,363.05,84.95,142.39,143.39,68.525,84.7,62.48,17.305,6.235,168.09,20.8,1.1235,115.11,124.176,5.9659,27.7412
01/02/22,75.9,101.7,64.1,32.16,365.52,84.92,141.72,143.06,68.555,84.73,62.53,17.5375,6.3425,168.23,20.94,1.1272,114.71,124.486,5.9368,27.7774
02/02/22,76.81,101.78,65.08,31.94,368.49,84.94,142.2,143.155,69.67,84.86,62.52,17.5725,6.3063,168.84,20.93,1.1305,114.46,124.537,5.9537,27.9339
03/02/22,76.83,99.33,63.72,31.69,353.55,84.87,141.09,142.03,68.03,84.1,63.51,17.66,6.3163,168.6,20.71,1.144,114.97,124.981,6.044,27.9429
04/02/22,75.89,98.15,64.22,31.68,358.01,84.7,139.01,141.53,67.87,83.77,64.91,17.655,6.315,168.86,20.79,1.1449,115.26,124.531,6.1013,27.9786
07/02/22,76.03,98.96,64.26,32.05,355.13,84.72,139.1,141.21,67.465,83.71,64.68,17.9,6.4225,170.11,21.27,1.1442,115.1,124.604,6.0126,27.8792
08/02/22,76.32,98.39,64.63,32.11,359.12,84.63,138.17,140.615,66.33,83.62,63.62,17.795,6.3725,170.63,21.45,1.1415,115.55,124.916,6.0058,27.9168
09/02/22,76.34,100.02,65.52,32.22,366.73,84.62,138.43,141.1,67.165,84.06,64.17,18.2275,6.4938,171.21,21.53,1.1425,115.52,125.012,5.9798,27.7146
10/02/22,75.52,99.88,64.48,32.43,358.43,84.19,136.23,140.405,65.87,82.95,63.96,18.4275,6.57,170.56,21.42,1.1428,116.01,125.381,6.0013,27.8868
11/02/22,75.25,98.57,63.96,32.52,347.06,84.45,138.25,140.37,65.85,82.66,65.74,17.785,6.475,173.81,21.83,1.135,115.42,124.689,5.9533,27.8705
14/02/22,75.04,97.32,63.96,32.77,347.49,84.27,136.53,140.535,65.56,82.52,66.36,17.97,6.4413,174.74,22.05,1.1307,115.54,124.965,5.894,27.6341
15/02/22,75.17,99.46,64.67,33.31,356.13,84.3,134.98,140.065,65.985,82.66,64.28,18.0275,6.4088,173.08,21.61,1.1359,115.61,124.95,5.8719,27.6169
16/02/22,75.31,99.68,64.68,33.64,356.04,84.41,135.78,140.325,66.315,83.12,63.54,18.165,6.4713,174.86,21.87,1.1373,115.52,125.236,5.8378,27.5455
17/02/22,75.89,99.32,63.73,32.91,345.45,84.46,136.79,140.785,66.91,82.77,64.17,18.2325,6.505,177.25,22.04,1.1361,114.94,124.875,5.8735,27.6418
18/02/22,76.03,98.3,63.63,32.92,341.51,84.47,138.23,141.16,67.85,82.89,64.74,18.2425,6.5238,177.12,22.12,1.1322,115.01,124.795,5.818,27.5719
21/02/22,76.03,97.85,63.63,32.92,341.51,84.47,138.23,141.145,67.77,82.89,64.74,18.2625,6.5388,177.12,22.12,1.1311,114.74,125.266,5.7779,27.6255
22/02/22,75.44,98.09,63.12,33.45,338.08,84.39,138.59,140.73,66.895,82.7,65.54,18.375,6.605,177.49,22.31,1.1325,115.08,124.886,5.7309,27.587
23/02/22,74.83,98.53,62.47,33.51,329.42,84.34,136.68,140.96,66.655,82.55,66.24,18.275,6.7338,178.29,22.73,1.1307,115.01,125.267,5.6596,27.4184
24/02/22,73.54,96.99,62.11,32.68,340.49,84.41,136.77,141.43,66.63,83.14,66.34,18.535,6.8875,177.14,22.31,1.1192,115.53,124.795,5.7329,27.4996
25/02/22,75.91,100.02,63.55,33.06,345.77,84.41,136.87,140.855,65.91,83.61,65.8,18.4425,6.6838,176.55,22.4,1.1268,115.55,124.816,5.8046,27.2694
28/02/22,74.9,100.68,62.94,32.89,346.8,84.56,139.87,141.75,66.235,83.67,67.48,18.505,6.7313,178.38,22.62,1.1219,115,125.407,5.8046,27.4721
01/03/22,74.46,101.12,62.08,32.9,341.49,84.73,141.3,144.045,69.845,83.13,71.82,18.98,7.0475,181.62,23.54,1.1125,114.92,125.089,5.8046,27.5244
02/03/22,75.25,101.1,62.29,33.98,347.22,84.45,136.47,143.225,68.255,83.33,75.42,19.4225,7.2013,179.73,23.37,1.1119,115.52,125.513,5.6771,27.6351
03/03/22,75.86,99.81,61.98,34.57,342.26,84.45,137.86,143.3,67.345,83.08,74.53,20.06,7.2888,180.8,23.29,1.1066,115.46,125.877,5.5613,27.5442
04/03/22,75.87,97.93,61.18,34.29,337.3,84.54,140.24,144.935,68.745,82.54,79.46,20.99,7.5475,183.68,23.64,1.0928,114.82,125.295,5.5412,27.7287
07/03/22,74.49,97.54,59.03,33.03,324.86,84.43,139.17,144.11,67.65,81.82,82.37,23.16,7.48,186.41,23.7,1.0854,115.32,124.583,5.5417,27.9325
08/03/22,72.48,97.18,58.18,33.24,323.35,84.32,137.77,142.63,66.16,81.53,85.43,20.99,7.3575,191.51,24.45,1.0899,115.67,124.469,5.5239,28.0088
09/03/22,72.97,100.18,59.75,34.14,334.99,84.27,136.42,141.63,65.435,82.21,75.47,19.6525,7.3375,185.82,23.8,1.1076,115.83,125.064,5.548,27.56
10/03/22,72.28,99.15,59.5,34.24,331.27,84.2,134.46,140.76,64.965,81.52,74.06,19.8275,7.2425,186.4,24.01,1.0986,116.14,124.869,5.5092,27.3987
11/03/22,71.44,100.22,58.54,33.37,324.4,84.17,134.91,140.775,65.115,80.93,76.4,19.65,7.21,185.09,23.87,1.0912,117.29,125.547,5.5374,27.2704
14/03/22,71.82,101.02,58.62,32.53,318.17,83.95,131.76,139.535,63.98,79.97,72.84,19.1525,7.1975,182.3,23.16,1.094,118.19,125.909,5.6008,27.1886
15/03/22,73.43,101.2,59.58,31.84,328.15,83.98,131.53,140.01,64.465,80.57,68.63,18.8775,7.23,178.89,23,1.0956,118.3,125.686,5.6565,27.1621
16/03/22,73.51,102.66,60.91,32.94,340.32,83.9,132.82,139.33,63.685,81.7,68.28,19.14,7.1038,180.01,23.11,1.1035,118.73,126.249,5.603,27.1389
17/03/22,74.02,104,61.48,33.82,344.44,83.87,131.83,139.42,64.05,82.26,73.68,19.6425,7.2,180.89,23.33,1.1091,118.6,126.567,5.5901,26.9869
18/03/22,74.19,105.32,62.27,34.65,351.49,83.85,133.44,139.565,64.695,82.53,74.64,20.1525,7.1138,179.3,23.02,1.1051,119.17,127.877,5.5501,26.8245
21/03/22,73.95,105.36,62.25,35.55,350.08,83.57,130.35,138.56,63.315,81.58,79.54,20.135,7.3275,180.67,23.28,1.1016,119.47,127.969,5.4389,26.8071
22/03/22,74.5,105.62,62.44,35.95,356.96,83.51,128.68,138.205,62.67,82,78.56,19.805,7.25,179.36,22.88,1.1029,120.8,129.48,5.4171,26.8989
23/03/22,73.9,105.22,62.07,36.48,351.83,83.58,131.5,138.48,63.15,81.74,81.95,20.795,7.34,181.81,23.24,1.1004,121.15,130.182,5.3122,26.7062
24/03/22,74.42,105.4,62.75,37.13,359.65,83.555,130.47,137.995,63.425,81.91,79.75,21.5025,7.2625,183.13,23.61,1.0997,122.35,131.513,5.3081,26.4926
25/03/22,75.04,105.58,62.74,37.69,359.35,83.33,128.66,137.52,63.035,81.32,80.74,21.13,7.3113,182.38,23.48,1.0983,122.05,131.231,5.2073,26.4073
28/03/22,75.35,106.02,61.8,37.4,364.91,83.25,129.76,137.445,64.06,81.83,74.53,20.85,7.165,179.06,22.93,1.0985,123.86,132.562,5.235,26.338
29/03/22,76.02,106.9,63.02,37.86,371.19,83.29,130.74,136.755,63.82,82.84,76.15,20.34,7.0238,179.14,22.91,1.1086,122.88,131.949,5.2753,26.1559
30/03/22,76.07,107.34,62.36,37.74,367.09,83.35,131.76,136.5,63.61,82.59,77.91,20.785,7.1525,180.58,22.94,1.1159,121.83,131.954,5.324,26.1076
31/03/22,75.89,107.06,61.61,37.81,362.54,83.35,132.08,137.58,64.21,82.29,74.12,20.645,7.15,180.65,22.88,1.1067,121.7,131.844,5.2477,26.1033
01/04/22,76.65,107.62,61.93,39.14,361.85,83.14,132.38,137.355,64.475,81.95,74.17,20.89,7.0463,179.5,22.74,1.1043,122.52,132.326,5.1476,26.0458
04/04/22,76.41,109.44,62.43,39.52,369.3,83.19,131.46,137.755,65.425,82.57,76.86,20.97,7.0688,180.37,22.63,1.0972,122.79,132.561,5.0407,25.9808
05/04/22,76.48,110.94,60.8,38.32,361.1,83.04,128.49,136.98,64.345,81.5,74.8,20.9425,7.1738,179.24,22.36,1.0905,123.6,132.972,5.0719,26.149
